"","PdDistrict","X","Y","District"
"128060","TARAVAL",-122.503291532545,37.7456287795678,"Outer Sunset"
"128103","INGLESIDE",-122.452438749083,37.7290570348091,"West of Twin Peaks"
"128206","TARAVAL",-122.466282778368,37.7481187009596,"West of Twin Peaks"
"128227","CENTRAL",-122.42373209835,37.8013948949654,"Russian Hill"
"128273","MISSION",-122.427280411747,37.7500980362305,"Noe Valley"
"128294","CENTRAL",-122.407508751222,37.7959728118622,"Chinatown"
"128297","INGLESIDE",-122.422853818839,37.7355844857814,"Bernal Heights"
"128299","TARAVAL",-122.494999846618,37.7347845427784,"Parkside"
"128301","MISSION",-122.424704570662,37.756630962181,"Mission"
"128304","MISSION",-122.414299151105,37.7483378140231,"Mission"
"128336","INGLESIDE",-122.431759219013,37.739803348853,"Glen Park"
"128342","RICHMOND",-122.481796894614,37.7764786885579,"Outer Richmond"
"128385","TARAVAL",-122.483687312026,37.7641983052261,"Outer Sunset"
"128389","TARAVAL",-122.488254690051,37.7546394210499,"Outer Sunset"
"128402","SOUTHERN",-122.403751130777,37.7774473355185,"South of Market"
"128423","INGLESIDE",-122.432109716645,37.7392397281612,"Glen Park"
"128425","TARAVAL",-122.467769828025,37.7372998057203,"West of Twin Peaks"
"128433","TARAVAL",-122.459007287896,37.717858450682,"Ocean View"
"128434","MISSION",-122.406173615078,37.7626173568918,"Mission"
"128443","RICHMOND",-122.448302546909,37.775995082043,"Inner Richmond"
"128455","INGLESIDE",-122.429454190413,37.7419750916037,"Noe Valley"
"128457","INGLESIDE",-122.448922123722,37.7205913672907,"Ocean View"
"128467","BAYVIEW",-122.39273368843,37.7528044929205,"Potrero Hill"
"128472","INGLESIDE",-122.430007513832,37.7434419876507,"Noe Valley"
"128494","INGLESIDE",-122.411366671101,37.7135747751031,"Visitacion Valley"
"128498","PARK",-122.464273782041,37.7645957813174,"Inner Sunset"
"128514","TARAVAL",-122.502343552762,37.7400012294451,"Parkside"
"128554","INGLESIDE",-122.43335479654,37.7421836661529,"Noe Valley"
"128583","TARAVAL",-122.471611458991,37.7549869092146,"Inner Sunset"
"128606","INGLESIDE",-122.43823474865,37.7244060046325,"Outer Mission"
"128612","TARAVAL",-122.451269538376,37.7176252236615,"Ocean View"
"128641","TARAVAL",-122.504986926208,37.762330429952,"Outer Sunset"
"128642","MISSION",-122.415196230714,37.7696282820303,"South of Market"
"128746","TARAVAL",-122.490134243011,37.7508121533235,"Outer Sunset"
"128750","NORTHERN",-122.432260724222,37.7824370385146,"Western Addition"
"128767","BAYVIEW",-122.400340768133,37.7399263730216,"Bayview"
"128775","TARAVAL",-122.467865709779,37.7217120395436,"Ocean View"
"128781","BAYVIEW",-122.409553211521,37.7248045923013,"Excelsior"
"128783","CENTRAL",-122.407405072559,37.7930343793005,"Chinatown"
"128794","INGLESIDE",-122.423457741,37.7362841476113,"Bernal Heights"
"128798","SOUTHERN",-122.396143854997,37.7814836521414,"South of Market"
"128804","PARK",-122.446028395351,37.7778299450991,"Western Addition"
"128817","INGLESIDE",-122.436422964852,37.7095892330046,"Crocker Amazon"
"128825","BAYVIEW",-122.386946827111,37.7489799316842,"Bayview"
"128839","RICHMOND",-122.495583548668,37.7738669029639,"Outer Richmond"
"128853","BAYVIEW",-122.381609667428,37.7311764617658,"Bayview"
"128861","TARAVAL",-122.47427798226,37.7168865841946,"Lakeshore"
"128862","MISSION",-122.411891416138,37.7575119857155,"Mission"
"128893","INGLESIDE",-122.418770479936,37.7107332124,"Visitacion Valley"
"128902","CENTRAL",-122.410011735339,37.7958284576415,"Nob Hill"
"128916","MISSION",-122.418029343332,37.7668371484254,"Mission"
"128920","MISSION",-122.41023195455,37.749571116991,"Mission"
"128923","BAYVIEW",-122.396287461139,37.7600254780446,"Potrero Hill"
"128941","BAYVIEW",-122.39217789138,37.7748148558394,"South of Market"
"128943","TARAVAL",-122.467925676576,37.7574036653365,"Inner Sunset"
"128962","TARAVAL",-122.452757708661,37.7230849825376,"Ocean View"
"128976","INGLESIDE",-122.45110690919,37.7119931680328,"Outer Mission"
"128987","RICHMOND",-122.464806539257,37.7743903688205,"Inner Richmond"
"129039","INGLESIDE",-122.448104712556,37.7322748536862,"Outer Mission"
"129049","TARAVAL",-122.504776250975,37.7362130275171,"Parkside"
"129063","MISSION",-122.408898068211,37.7598867336721,"Mission"
"129069","TARAVAL",-122.492966929694,37.7516923448272,"Outer Sunset"
"129081","BAYVIEW",-122.399679247866,37.7666952935201,"South of Market"
"129100","BAYVIEW",-122.408093955487,37.7322353794791,"Excelsior"
"129101","RICHMOND",-122.443168649356,37.7927612385718,"Pacific Heights"
"129105","RICHMOND",-122.461339800811,37.7840012271258,"Inner Richmond"
"129116","NORTHERN",-122.430145762401,37.7709500965494,"Western Addition"
"129133","TARAVAL",-122.46431419045,37.7127161485341,"Ocean View"
"129179","NORTHERN",-122.4362159728,37.800332417759,"Marina"
"129183","BAYVIEW",-122.416667416258,37.7287524052965,"Excelsior"
"129216","NORTHERN",-122.423900186699,37.777188330783,"Western Addition"
"129220","RICHMOND",-122.474266516881,37.7767118201146,"Inner Richmond"
"129303","RICHMOND",-122.49773042015,37.773878652304,"Outer Richmond"
"129319","TARAVAL",-122.464297069833,37.711060908929,"Ocean View"
"129324","RICHMOND",-122.47325524119,37.7853337266988,"Inner Richmond"
"129329","TARAVAL",-122.494573414914,37.7440886644876,"Parkside"
"129340","SOUTHERN",-122.397990653035,37.7901719728136,"Financial District"
"129358","PARK",-122.460773480046,37.7540382589375,"Inner Sunset"
"129369","CENTRAL",-122.402815059511,37.8017218962616,"North Beach"
"129433","INGLESIDE",-122.435400211425,37.7125050476802,"Crocker Amazon"
"129443","BAYVIEW",-122.396923171374,37.7198838869586,"Bayview"
"129493","PARK",-122.462320150447,37.7605301374761,"Inner Sunset"
"129542","INGLESIDE",-122.416195250578,37.7390857376347,"Bernal Heights"
"129600","BAYVIEW",-122.378395553856,37.7259344480078,"Bayview"
"129603","MISSION",-122.436299229811,37.7511533533883,"Noe Valley"
"129626","INGLESIDE",-122.413825517721,37.7332781170978,"Bernal Heights"
"129658","RICHMOND",-122.454345302417,37.7801226188455,"Inner Richmond"
"129677","MISSION",-122.424368416112,37.7648224781504,"Mission"
"129685","INGLESIDE",-122.42831772944,37.7419337997791,"Glen Park"
"129694","TARAVAL",-122.494622171936,37.7302231569637,"Lakeshore"
"129714","CENTRAL",-122.401584968171,37.7967163158276,"Financial District"
"129721","NORTHERN",-122.439854663452,37.7936475654816,"Pacific Heights"
"129778","MISSION",-122.416954273306,37.7651601917933,"Mission"
"129781","CENTRAL",-122.406663907018,37.7937650897537,"Chinatown"
"129790","TARAVAL",-122.463037708806,37.7124644255862,"Ocean View"
"129792","RICHMOND",-122.461480992082,37.7792650750728,"Inner Richmond"
"129794","BAYVIEW",-122.388275044871,37.7244405745373,"Bayview"
"129812","TARAVAL",-122.461551866414,37.7317256255031,"West of Twin Peaks"
"129867","NORTHERN",-122.436383222746,37.7931360119171,"Pacific Heights"
"129869","INGLESIDE",-122.41523429633,37.7348638958469,"Bernal Heights"
"129896","TARAVAL",-122.497904271515,37.7523399972107,"Outer Sunset"
"129901","PARK",-122.450359833424,37.7681374944501,"Haight Ashbury"
"129947","TARAVAL",-122.471219603776,37.7339419400821,"West of Twin Peaks"
"129952","RICHMOND",-122.461554959148,37.787020717984,"Presidio Heights"
"129960","INGLESIDE",-122.40912205072,37.7412416862753,"Bernal Heights"
"130011","MISSION",-122.434705157839,37.7584767206498,"Castro/Upper Market"
"130017","TARAVAL",-122.451882643621,37.7191893908295,"Ocean View"
"130032","MISSION",-122.408368822214,37.7495730083565,"Mission"
"130034","TARAVAL",-122.451184184034,37.718904930055,"Ocean View"
"130067","INGLESIDE",-122.42940335725,37.7352902464447,"Glen Park"
"130070","BAYVIEW",-122.401556202038,37.7348844863274,"Bayview"
"130100","TARAVAL",-122.473443474087,37.7330048109894,"Lakeshore"
"130147","INGLESIDE",-122.438564986612,37.7132219636361,"Crocker Amazon"
"130166","TARAVAL",-122.467050772142,37.7311387269217,"West of Twin Peaks"
"130168","PARK",-122.45172313673,37.7637001776328,"Haight Ashbury"
"130172","PARK",-122.453586027666,37.7652816493686,"Inner Sunset"
"130176","TARAVAL",-122.501267730955,37.7409647831523,"Parkside"
"130187","TARAVAL",-122.50072150479,37.7484762048069,"Outer Sunset"
"130211","TARAVAL",-122.466039356401,37.7311677273197,"West of Twin Peaks"
"130251","BAYVIEW",-122.376984074382,37.7340751122677,"Bayview"
"130256","NORTHERN",-122.431134606669,37.7850030386634,"Western Addition"
"130264","RICHMOND",-122.489156194902,37.7818218885255,"Outer Richmond"
"130287","TARAVAL",-122.454626342676,37.7217950398713,"Ocean View"
"130296","TARAVAL",-122.486826988189,37.7407415721528,"Parkside"
"130301","TARAVAL",-122.471666675771,37.7637990227608,"Inner Sunset"
"130325","PARK",-122.463445822567,37.7592502202868,"Inner Sunset"
"130346","NORTHERN",-122.434715732685,37.7929092116867,"Pacific Heights"
"130405","INGLESIDE",-122.441835790127,37.7233366233043,"Outer Mission"
"130421","TARAVAL",-122.449855393223,37.7181229742163,"Ocean View"
"130425","RICHMOND",-122.502806579703,37.7763822984664,"Outer Richmond"
"130474","CENTRAL",-122.412111413372,37.7881797300266,"Downtown/Civic Center"
"130502","INGLESIDE",-122.446323106928,37.7401158157182,"West of Twin Peaks"
"130506","TARAVAL",-122.470272703775,37.7592514024738,"Inner Sunset"
"130510","TARAVAL",-122.463421633503,37.723517646765,"Ocean View"
"130549","INGLESIDE",-122.402100096688,37.7129951325263,"Visitacion Valley"
"130556","NORTHERN",-122.426515938127,37.7943964025931,"Pacific Heights"
"130591","CENTRAL",-122.410814122903,37.795898058771,"Nob Hill"
"130649","BAYVIEW",-122.407852688001,37.724512728598,"Excelsior"
"130650","MISSION",-122.410531982765,37.7488964506351,"Mission"
"130670","TARAVAL",-122.463442134853,37.7419711772755,"West of Twin Peaks"
"130672","MISSION",-122.410062649898,37.7576216127854,"Mission"
"130673","INGLESIDE",-122.442306768615,37.7280195803232,"Outer Mission"
"130708","TARAVAL",-122.496051891642,37.7411979727421,"Parkside"
"130714","BAYVIEW",-122.391661231493,37.7628686997083,"Potrero Hill"
"130721","TARAVAL",-122.473679903173,37.7459280346737,"Parkside"
"130740","TARAVAL",-122.483581835243,37.7483122484878,"Outer Sunset"
"130744","INGLESIDE",-122.414313371313,37.7347617755046,"Bernal Heights"
"130795","MISSION",-122.427230370151,37.7488915731517,"Noe Valley"
"130806","RICHMOND",-122.438233585986,37.7859431082022,"Western Addition"
"130822","MISSION",-122.428365675315,37.7523423267764,"Noe Valley"
"130830","INGLESIDE",-122.450011864857,37.7290124336216,"Outer Mission"
"130834","TARAVAL",-122.472113105959,37.7226577754668,"Ocean View"
"130876","BAYVIEW",-122.397268648968,37.7651555638102,"Potrero Hill"
"130879","BAYVIEW",-122.402548872678,37.7551447896421,"Potrero Hill"
"130883","PARK",-122.445926899291,37.773465045296,"Haight Ashbury"
"130884","MISSION",-122.418710682923,37.7490072525671,"Mission"
"130913","INGLESIDE",-122.424896829226,37.7235815692107,"Excelsior"
"130925","INGLESIDE",-122.413329725578,37.7408723551977,"Bernal Heights"
"130935","INGLESIDE",-122.411368778971,37.7406048453638,"Bernal Heights"
"131006","MISSION",-122.422244216911,37.7519537213784,"Mission"
"131010","TARAVAL",-122.505436084905,37.7455346051274,"Outer Sunset"
"131027","TARAVAL",-122.506603059488,37.7547817026097,"Outer Sunset"
"131028","BAYVIEW",-122.414726539702,37.7310313386047,"Excelsior"
"131038","MISSION",-122.405343617902,37.763318561267,"Mission"
"131056","MISSION",-122.440177570924,37.7596937913191,"Castro/Upper Market"
"131068","TARAVAL",-122.469796495789,37.7142805655028,"Ocean View"
"131079","TARAVAL",-122.453376738822,37.7177679602907,"Ocean View"
"131089","CENTRAL",-122.413996618846,37.7968985022629,"Nob Hill"
"131104","INGLESIDE",-122.416949262737,37.7087529100844,"Visitacion Valley"
"131140","MISSION",-122.44347760544,37.7594393638443,"Castro/Upper Market"
"131206","INGLESIDE",-122.433284792454,37.7429038959252,"Noe Valley"
"131207","RICHMOND",-122.478584076096,37.7766251592775,"Outer Richmond"
"131284","BAYVIEW",-122.395933837701,37.7296775280678,"Bayview"
"131299","BAYVIEW",-122.403514917522,37.765361454931,"Potrero Hill"
"131300","TARAVAL",-122.44943040539,37.7183792064655,"Ocean View"
"131302","SOUTHERN",-122.406693865642,37.7772205128504,"South of Market"
"131316","TARAVAL",-122.473315413715,37.7450821298034,"Parkside"
"131334","RICHMOND",-122.498111375176,37.7728523140228,"Outer Richmond"
"131339","PARK",-122.455019101686,37.746322082324,"Twin Peaks"
"131352","TARAVAL",-122.452913681816,37.7182040510386,"Ocean View"
"131390","TARAVAL",-122.469014112407,37.7507980774652,"Inner Sunset"
"131445","INGLESIDE",-122.421563243981,37.7419249152276,"Bernal Heights"
"131481","TARAVAL",-122.492056109329,37.7385356511747,"Parkside"
"131494","PARK",-122.433498573196,37.7746363460129,"Western Addition"
"131508","TARAVAL",-122.493888394515,37.7340387636583,"Parkside"
"131549","RICHMOND",-122.475917940378,37.7843496645156,"Inner Richmond"
"131595","TARAVAL",-122.465654766117,37.739391483176,"West of Twin Peaks"
"131607","PARK",-122.460069577643,37.7555016626428,"Inner Sunset"
"131615","PARK",-122.450662376851,37.7474850915963,"Twin Peaks"
"131635","TARAVAL",-122.464581554802,37.7314016767681,"West of Twin Peaks"
"131687","BAYVIEW",-122.377420574148,37.7334168528467,"Bayview"
"131709","CENTRAL",-122.42349402989,37.8048386200904,"Russian Hill"
"131719","INGLESIDE",-122.437985362628,37.7087981055096,"Crocker Amazon"
"131781","TARAVAL",-122.479371623204,37.7345465624028,"Lakeshore"
"131782","NORTHERN",-122.428348222654,37.7951053718252,"Pacific Heights"
"131787","NORTHERN",-122.429249376209,37.8036747018595,"Marina"
"131823","NORTHERN",-122.44649600031,37.7976549351993,"Marina"
"131827","BAYVIEW",-122.373096309808,37.7283699059089,"Bayview"
"131844","MISSION",-122.436888187985,37.7575550242559,"Castro/Upper Market"
"131848","MISSION",-122.423764533649,37.7663805130537,"Mission"
"131853","SOUTHERN",-122.417133454025,37.7726642706061,"South of Market"
"131886","BAYVIEW",-122.400966701986,37.7589370511593,"Potrero Hill"
"131888","TARAVAL",-122.504881906487,37.7454904911478,"Outer Sunset"
"131898","TARAVAL",-122.473817007957,37.731029263698,"Lakeshore"
"131899","INGLESIDE",-122.44266778318,37.7093223588001,"Crocker Amazon"
"131900","BAYVIEW",-122.388476334633,37.7382013082318,"Bayview"
"131907","INGLESIDE",-122.412450204462,37.7346711678908,"Bernal Heights"
"131945","BAYVIEW",-122.401958353438,37.7584040717842,"Potrero Hill"
"131972","BAYVIEW",-122.388146085697,37.7515851169332,"Potrero Hill"
"132019","PARK",-122.452248148118,37.7632647102602,"Haight Ashbury"
"132037","INGLESIDE",-122.431610351368,37.7253407672872,"Excelsior"
"132039","RICHMOND",-122.496931241408,37.7776581781883,"Outer Richmond"
"132048","NORTHERN",-122.426263381713,37.7972480254184,"Pacific Heights"
"132049","NORTHERN",-122.430248343917,37.769393339413,"Western Addition"
"132069","TARAVAL",-122.476164200762,37.734636113814,"Lakeshore"
"132097","SOUTHERN",-122.400079234084,37.7775467654354,"South of Market"
"132147","MISSION",-122.429185886645,37.7580751451619,"Castro/Upper Market"
"132163","CENTRAL",-122.401412364653,37.7958095138441,"Financial District"
"132173","RICHMOND",-122.505226467036,37.7810744267756,"Seacliff"
"132219","INGLESIDE",-122.439313270559,37.7116303810016,"Crocker Amazon"
"132257","SOUTHERN",-122.402810851415,37.7673727128849,"South of Market"
"132269","INGLESIDE",-122.404844350245,37.7132172373649,"Visitacion Valley"
"132275","TARAVAL",-122.463804678924,37.7097015716551,"Ocean View"
"132288","PARK",-122.445181888222,37.7673133802063,"Haight Ashbury"
"132291","BAYVIEW",-122.418084695364,37.7258286467466,"Excelsior"
"132310","NORTHERN",-122.437399034508,37.7985185653418,"Marina"
"132350","INGLESIDE",-122.437390669205,37.7319914043879,"Outer Mission"
"132355","CENTRAL",-122.425035102562,37.8046431972078,"Russian Hill"
"132374","MISSION",-122.408197661326,37.7576232173354,"Mission"
"132376","RICHMOND",-122.494933524075,37.7797335028934,"Outer Richmond"
"132404","MISSION",-122.405948873394,37.7633325927706,"Mission"
"132413","TARAVAL",-122.50125138945,37.7540573943439,"Outer Sunset"
"132418","INGLESIDE",-122.449265408611,37.7132951371671,"Outer Mission"
"132432","INGLESIDE",-122.418188741803,37.7391675809035,"Bernal Heights"
"132465","RICHMOND",-122.495692712251,37.7695954563924,"Golden Gate Park"
"132476","MISSION",-122.408796349216,37.7584522474061,"Mission"
"132492","INGLESIDE",-122.432415347347,37.7332399851616,"Glen Park"
"132529","MISSION",-122.438230232715,37.7543161956024,"Noe Valley"
"132553","MISSION",-122.414493148585,37.7508695879563,"Mission"
"132557","TARAVAL",-122.464775525939,37.7411897106235,"West of Twin Peaks"
"132643","TARAVAL",-122.459203629169,37.7218383351998,"Ocean View"
"132687","TARAVAL",-122.459513446142,37.7329126056984,"West of Twin Peaks"
"132697","MISSION",-122.412041634416,37.7622714633418,"Mission"
"132713","SOUTHERN",-122.406510236246,37.7729658945581,"South of Market"
"132724","CENTRAL",-122.415548364126,37.7982150554718,"Russian Hill"
"132743","SOUTHERN",-122.406141248372,37.7825406642524,"South of Market"
"132757","NORTHERN",-122.444590746523,37.7958752943859,"Marina"
"132791","TARAVAL",-122.473132201862,37.7277084315497,"Lakeshore"
"132796","RICHMOND",-122.489012271756,37.7789096578094,"Outer Richmond"
"132820","TARAVAL",-122.506366749788,37.7435166472,"Parkside"
"132857","CENTRAL",-122.405219130615,37.7943448494409,"Chinatown"
"132879","BAYVIEW",-122.396253544218,37.7322591828462,"Bayview"
"132896","BAYVIEW",-122.396788763777,37.7318463920608,"Bayview"
"132924","BAYVIEW",-122.401201643221,37.7610121129418,"Potrero Hill"
"132933","BAYVIEW",-122.380038472812,37.7273299979438,"Bayview"
"132936","TARAVAL",-122.503132908503,37.7511900024311,"Outer Sunset"
"132958","NORTHERN",-122.427375200967,37.7822986741014,"Western Addition"
"132960","TARAVAL",-122.493873369337,37.7581286205504,"Outer Sunset"
"132984","TARAVAL",-122.476188615916,37.7580457939075,"Inner Sunset"
"133006","BAYVIEW",-122.404543695077,37.7330894407688,"Bayview"
"133011","INGLESIDE",-122.439742646877,37.7315851821106,"Outer Mission"
"133029","RICHMOND",-122.489019614216,37.7724041912252,"Outer Richmond"
